1372,844293,0,1,0.9957048,0.9957048,0.199141,0.04374436,0.3274044,0.3346852,1,0,-0.5270635,0.08333334,0,0,0.03365398,0.5672124,0,0,0.2087227,0.1793013,0.4819802,0.1996047,0,1,0,TRUE
1376,844293,0,1,0.9957048,0.9957048,0.199141,0.05411791,0.2623006,0.2681337,1,0,-0.5438082,0.08333334,0,0,0.0271466,0.339831,0,0,0,0.1592334,0.3912928,0.1969661,0,1,0,TRUE
1461,844293,0,1,0.9957048,0.9957048,0,0.06491765,0.3929795,0.4017186,1,0,-0.5270635,0.1666667,0,0,0.04926632,0.5625765,0,0,0.1098679,0.1793013,0.4819802,0.2488462,0,1,0,TRUE
1476,844300,0,0,0,0,0,0.0644729,0.3877142,0.370559,1,0.3702112,0,0.04166667,1,0,0.002504228,0,0,0,0,0.1871668,0.3779645,0,1,0,0,FALSE
1526,844300,0,1,0,0,0,0.09670936,0.5900034,0.6700573,1,0.4215455,-0.5089303,0.08333334,0,0,0.01161111,0,0,0,0.03120074,0.1984447,0.3046359,0.07830139,0,0,1,FALSE
1534,844300,0,1,0,0,0,0.218859,0.5900034,0.6700573,0,0.422408,0,0.08333334,0,0,0.01196302,0.1245923,0,0,0.04394092,0.1849972,0.4811252,0.07830139,1,0,0,TRUE
1557,844300,0,0,0,0,0,0.1124069,0.3933356,0.4467048,1,0.423399,0,0.04166667,0,0,0.01535926,0.1245923,0,0.05263158,0,0.1605471,0.4455664,0.05220092,1,0,0,TRUE
1587,844322,0,1,0,0,0,0.973314,0.8583838,0.8918754,1,0.7317114,-0.5135217,0.2083333,0,0,0.3079666,0.1212116,0,0,0,0.4751201,0.6585528,0.6186444,0,0,0,TRUE
1588,844322,0,1,0.9729813,0,0,1,0.8583838,0.8918754,1,0.7317114,-0.5135217,0.2083333,0,0,0.3180616,0.2424233,0,0,0,0.4930512,0.6808829,0.6186444,0,0,0,TRUE
1619,844322,0.8013799,1,0,0,0,0.02406063,0.07664556,0.07963605,1,0,0,0.08333334,0,0,0.01705477,0,0.2454625,0,0.01805254,0.005094794,0.2457366,0.167243,1,1,0,FALSE
1623,844322,0,0,0,0,0,0.02406063,0.2914193,0.3027896,1,0,0,0.08333334,1,0,0.02251229,0,0,0,0,0.01999504,0.3441236,0.2650549,1,1,0,FALSE
1693,844322,0.9731042,1,0,0,0,0.0923338,0.3335128,0.3465256,1,0.6246316,0,0.04166667,0,0,0.02116639,0,0.2980616,0,0.1008406,0.1304263,0.5773503,0.2445162,1,0,0,TRUE
1698,844322,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.03636349,0,0.2631579,0,0,0,0,1,1,1,FALSE
1712,844322,0,1,0.9729813,0,0,0.9955091,0.8542255,0.8875548,1,0.7317114,-0.5135217,0.1666667,0,0,0.3091071,0.2424233,0,0,0.83847,0.1325491,0.5773503,0.6086079,0,0,0,TRUE
1724,844322,0,1,0.9729813,0,0,0.9539942,0.8583838,0.8918754,1,0.7317114,-0.5135217,0.2083333,0,0,0.3244461,0.2424233,0,0,0,0.4706201,0.6808829,0.6186444,0,0,0,TRUE
1737,844322,0,1,0,0,0,0.9169893,0.8801453,0.9144861,1,0.7317114,-0.5135217,0.3333333,0,0,0.4070176,0.1212116,0,0,0.3971806,0.4690407,0.6585528,0.6402175,0,0,0,TRUE
1747,844322,0,1,0,0,0,0.0923338,0.3335128,0.3465256,0,0.6246316,0,0.04166667,0,0,0.02152064,0,0,0,0.1008406,0.1319664,0.6,0.2445162,1,0,1,TRUE
1767,844346,0,1,0,0,0,0.05334009,0.6426073,0.6938463,1,0,-0.515267,0.08333334,0,0,0.02431883,0,0,0,0,0.117261,0.2839809,0.2496601,0,1,0,FALSE
1770,844346,0,1,0.9999336,0.9999336,0.9999336,0.2504615,0.7940591,0.8573741,1,0.3578786,0,0.1666667,0,0,0.1074519,0.3737078,0,0,0.6179229,0.4458462,0.7,0.132688,1,0,0,TRUE
1778,844346,0,1,0.9999336,0.9999336,0,0.203095,0.6426073,0.6938463,1,0.3578786,0,0.08333334,0,0,0.05392658,0.2491386,0,0,0.6110754,0.4458462,0.7,0.1061504,1,0,0,TRUE
1806,844346,0,1,0.9999336,0.9999336,0.9999336,0.1353967,0.4284049,0.4625642,1,0.3543162,0,0.04166667,0,0,0.03699203,0.6228464,0,0,0.02739004,0.310148,0.6139406,0.07076691,1,0,0,TRUE
1812,844346,0,1,0.9999336,0.9999336,0.9999336,0.5545713,0.8273219,0.8932893,1,0.3578786,-0.515267,0.25,0,0,0.1547751,0.6228464,0,0,0.6179229,0.5383344,0.7383504,0.1393224,0,0,0,TRUE
1874,844353,0,0,0,0,0,0.03783196,0.2764948,0.2873753,1,0,0,0.04166667,0,0,0.007137049,0,0,0,0.07305834,0.1395631,0.3849002,0.06722535,1,1,1,FALSE
1897,844353,0,0,0.9835908,0.9835908,0.9835908,0.1956907,0.5520552,0.5737793,0,0.3754904,0,0.08333334,0,0,0.01862719,0.4901333,0,0,0.01688992,0.1653853,0.6164962,0.2245595,1,0,0,TRUE
1907,844353,0,0,0,0.9835908,0.9835908,0.2531769,0.8249863,0.8574506,0,0.3805625,-0.5106893,0.4166667,0,0,0.2206606,0.2450667,0,0,0.1596028,0.5055484,0.7826238,0.336044,0,0,0,TRUE
1930,844359,0.972197,1,0,0,0,0.1230541,0.5742714,0.5747497,1,0,-0.4912578,0.08333334,0,0,0.03955842,0,0.2977837,0,0.01142599,0.4055744,0.5765567,0.1046207,0,1,0,TRUE
1937,844359,0,1,0,0.9720743,0.9720743,0.2897495,0.47912,0.47677,1,0,-0.4912578,0.04166667,0,0,0.04648556,0.3667895,0,0,0.01523466,0.4055744,0.5765567,0.08440711,0,1,0,TRUE
1957,844359,0.972197,1,0,0,0,0.2188695,0.6600283,0.6796473,1,0.3254261,0,0.08333334,1,0,0.04998229,0,0.2977837,0,0.09946232,0.1590276,0.4529108,0.1137121,1,0,0,FALSE
1959,844359,0,0,0,0,0,0.05770202,0.6600283,0.6796473,0,0.3254261,0,0.08333334,1,0,0.04190358,0,0,0,0,0.1308882,0.4230769,0.1137121,1,0,0,FALSE
1974,844359,0,0,0.5832446,0,0,0.09843102,0.4630074,0.47677,1,0.326234,0,0.04166667,1,0,0.0307735,0.07265918,0,0.1052632,0.05912644,0.2975364,0.6009252,0.08440711,1,0,0,FALSE
2026,844362,0,0,0,0,0,0.04907057,0.197493,0.2035844,0,0.5872785,0,0.08333334,0,0,0.009222583,0,0.3006003,0,0,0.1256369,0.4583493,0.1058071,1,0,1,TRUE
2033,844362,0,0,0.9812685,0.9812685,0.9812685,0.06440512,0.361529,0.37268,0,0.5822899,-0.5618673,0.25,0,0,0.02807937,0.6112202,0,0,0.005156779,0.1265887,0.606977,0.158818,0,0,1,TRUE
2034,844362,0,0,0,0,0,0.03271371,0.131662,0.135723,0,0,0,0.04166667,0,0,0.01478848,0,0.3006003,0,0.01014624,0.1316746,0.3760887,0.03934034,1,1,1,TRUE
2043,844362,0,0,0,0,0,0.03271371,0.131662,0.135723,0,0.5822899,0,0.04166667,0,0,0.005888865,0,0.3006003,0,0,0.1387089,0.4393748,0.07053806,1,0,1,TRUE
2044,844362,0,0,0,0,0,0.04907057,0.197493,0.2035844,1,0.5872785,0,0.08333334,0,0,0.0115923,0,0.3006003,0,0,0.1256369,0.4583493,0.09020822,1,0,1,TRUE
2063,844382,0,0,0,0,0,0.0314684,0,0,0,0.2274898,0,0.08333334,1,0,0.005541,0.1125143,0,0.1052632,0,0,0.13484,0,1,0,1,FALSE
2070,844382,0,1,0.9451894,0.4515834,0,0.0314684,0,0,1,0,0,0.08333334,0,0,0,0.3170465,0.1383374,0,0,0.0002595803,0.20226,0,1,1,0,FALSE
2073,844382,0.4936683,1,0,0,0,0.002631443,0.1062971,0.1089618,1,0,0,0.08333334,1,0,0,0,0.1512105,0,0,0.001515174,0.164122,0.1075272,1,1,1,TRUE
2114,844382,0.9453087,1,0,0,0.5503046,0.06022639,0.09921695,0.1017042,1,0.3828597,0,0.04166667,1,0,0,0.0685556,0.2895478,0,0,0.0782872,0.538405,0,1,0,0,FALSE
2150,844382,0,1,0,0.4515834,0.5503046,0.002631443,0.1062971,0.1089618,1,0,0,0.08333334,0,0,0,0.2801512,0.1383374,0,0,0.001515174,0.164122,0.1075272,1,1,1,TRUE
2199,844396,0,0,0,0,0,0.1024849,0.2829472,0.3049026,0,0.2342242,0,0.04166667,1,0,0.01852863,0.07436652,0,0,0.04580744,0.2080424,0.5449493,0.06562667,1,0,1,FALSE
2249,844396,0.9950416,1,0,0,0,0.02700806,0.3809048,0.4104612,1,0.2831517,0,0.04166667,1,0,0.01815948,0,0.304781,0,0.09776597,0.1113662,0.4778895,0.08722353,1,0,0,FALSE
2289,844396,0.9950416,1,0,0,0,0.02700806,0.09795757,0.1055586,1,0,0,0.04166667,1,0,0.01082322,0,0.304781,0,0,0.00788548,0.3264643,0.03510224,1,1,0,FALSE
2308,844396,0,1,0.994916,0.994916,0.994916,0.04051209,0.2925636,0.3152652,1,0.284411,-0.5128675,0.08333334,0,0,0.03881168,0.7585385,0,0,0.01013543,0.1371782,0.536745,0.06491791,0,0,0,TRUE
2355,844402,0,1,0.9241486,0.9241486,0.4492477,0.05182384,0.181268,0.1968873,1,0.2206464,0,0.04166667,0,0,0.002179975,0.4312257,0.1376218,0,0,0.05106639,0.2057378,0.04713057,1,0,0,TRUE
2372,844402,0,0,0,0,0,0.07773575,0.2719019,0.2953309,0,0.2206464,0,0.08333334,1,0,0.00348796,0,0,0,0.005661484,0.05106639,0.2571722,0.07069585,1,0,1,FALSE
2425,844402,0,1,0.9241486,0,0.4492477,0.007493074,0.181268,0.1968873,1,0.2206464,0,0.04166667,0,0,0.001808839,0.4088728,0.2471314,0,0,0.05106639,0.2057378,0.04713057,1,0,0,FALSE
2441,844402,0,1,0.9241486,0.4492477,0.4492477,0.08272605,0.6703166,0.7280758,1,0.2427689,0,0.1666667,0,0,0.04392323,0.4210225,0.1376218,0,0.133262,0.2409079,0.5143445,0.1470788,1,0,0,FALSE
2499,844410,0,0,0,0,0,0.1028939,0.2363606,0.2422839,1,0,0,0.04166667,1,0,0.01122408,0.1245923,0,0.1052632,0.0322735,0.04411731,0.2667325,0.08880121,1,1,0,FALSE
2520,844410,0.958578,0,0,0,0,0.02519229,0.278163,0.285134,1,0,-0.5413033,0.04166667,1,0,0.03191847,0,0.2936122,0,0,0.08656467,0.5415304,0.09416829,0,1,0,FALSE
2539,844410,0,1,0,0,0,0.04881007,0.5975702,0.6125457,1,0.3928285,-0.5245262,0.2083333,0,0,0.08587957,0.1245923,0,0,0.155231,0.1296943,0.4652421,0.1958907,0,0,0,TRUE
2555,844410,0,1,0.958457,0.958457,0,0.02519229,0.2693385,0.2760883,1,0.3298902,0,0.04166667,1,0,0.02203435,0.2388045,0,0,0.02244145,0.03976842,0.4145781,0.09416829,1,0,1,FALSE
2567,844410,0,1,0,0,0,0.03553623,0.4761768,0.48811,1,0.3928285,-0.5245262,0.08333334,0,0,0.04477118,0,0,0,0.06479383,0.1296943,0.4652421,0.1378946,0,0,1,TRUE
2635,844413,0,0,0,0,0,0.09352022,0.3432607,0.354566,1,0.329199,-0.525486,0.04166667,1,0,0.03253466,0.3489845,0,0.1052632,0.05622834,0.2772814,0.5163978,0.07533723,0,0,1,FALSE
2647,844413,0.4948725,1,0.700267,0,0,0.4340325,0.8114646,0.8381903,1,0.4839777,-0.5058495,0.1666667,0,0,0.2892613,0.090719,0.1515793,0,0.536364,0.5529615,0.7700536,0.227152,0,0,1,TRUE
2737,844423,0,0,0,0,0,0.05270804,0.09212907,0.140996,1,0,0,0.04166667,1,0.9873693,0.002987979,0,0.3022485,0,0,0,0.146385,0.144365,1,1,1,FALSE
2748,844423,0.9867737,0,0,0,0,0.05270804,0.3824668,0.3697664,1,0.3828324,0,0.04166667,1,0.9873693,0.01903213,0,0.6044971,0.1052632,0.06757129,0.1704933,0.3239695,0.1277161,1,0,0,FALSE
2772,844423,0.9867737,1,0,0,0,0.05270804,0.501798,0.5001221,1,0.3823001,0,0.04166667,1,0.9873693,0.03719351,0,0.6044971,0,0,0.1818884,0.4349588,0.1277161,1,0,0,FALSE
2788,844423,0,0,0,0,0,0.05270804,0.2757661,0.3697664,0,0,0,0.04166667,1,0.9873693,0.03316205,0,0.3022485,0,0.09764509,0.2628433,0.450749,0.1277161,1,1,1,FALSE
2795,844423,0,1,0.9866491,0.9866491,0.9866491,0.2222115,0.9583642,0.9653172,1,0.3885579,-0.4988098,0.375,0,0,0.3532101,0.8751501,0,0,0.2811744,0.34394,0.6289709,0.4285109,0,0,0,TRUE
2810,844423,0.9867737,0,0,0,0,0.05270804,0.2416114,0.3697664,0,0,0,0.04166667,1,0.9873693,0.02084471,0.0001275922,0.6044971,0.2631579,0.08137091,0.1457052,0.2807449,0.1277161,1,1,0,FALSE
2910,844423,0.8657501,0,0,0,0,0.1025181,0.3824668,0.3697664,0,0.3828324,0,0.04166667,1,0.9873693,0.02446988,0,0.5674276,0,0.08137091,0.1726847,0.3779645,0.1301762,1,0,1,FALSE
2937,844430,0,0,0,0,0,0.3868677,0.8569092,0.9257414,1,0.3382334,-0.5048885,0.2083333,0,0,0.1821574,0.1174594,0,0,0.3845678,0.3128843,0.6807033,0.3706055,0,0,1,TRUE
2941,844430,0,0,0,0,0,0.3897984,0.8785115,0.954887,1,0.3382334,-0.5048885,0.25,0,0,0.2259915,0,0,0,0.4625096,0.3094017,0.625,0.3759184,0,0,1,TRUE
2950,844430,0.6754134,0,0,0,0,0.04305257,0.4594703,0.4391364,0,0,0,0.1666667,1,0,0.01914085,4.186301E-05,0.206879,0.6315789,0.04250525,0.007635737,0.2182179,0.1256548,1,1,0,FALSE
2993,844430,0,0,0,0,0,0.02296137,0.25833,0.2671512,0,0,0,0.04166667,1,0,0.002487154,0.1174594,0,0,0,0.001908934,0.2182179,0.05245695,1,1,1,FALSE
3055,844430,0,0,0,0,0,0.02484464,0.3894789,0.420968,1,0.2979636,0,0.04166667,1,0,0.009826793,0,0,0,0,0.0829789,0.4620689,0.1315338,1,0,1,FALSE
3103,844445,0,0,0.9998073,0,0.9998073,0.06459714,0.463939,0.471221,1,0.5339662,-0.5842567,0,0,0,0.07542893,0.2491071,0,0,0.03702914,0.1121451,0.4750845,0.3783733,0,0,1,TRUE
3111,844464,0,0,0,0,0.9997566,0.06649479,0.1179579,0.1246557,1,0,-0.5179397,0.04166667,0,0,0.03784961,0.1245472,0,0,0.0037849,0.3439452,0.5896919,0.09243892,0,1,1,TRUE
3125,844464,0,0,0,0,0.9997566,0.5889387,0.8281881,0.8752137,0,0.6690857,-0.5179397,0.125,0,0,0.2165227,0.1245472,0,0,0.1162127,0.6599978,0.7878386,0.1617681,0,0,1,TRUE
3126,844464,0,0,0,0.9997566,0.9997566,0.303334,0.6879297,0.7269913,0,0,-0.5179127,0.1666667,0,0,0.2548684,0.2490945,0,0,0.01768093,0.3259991,0.71166,0.173323,0,1,1,TRUE
3132,844467,0,1,0,0,0,0.05738334,0.2422041,0.2742994,0,0,0,0.08333334,1,0,0.03604909,0,0,0,0,0.09197392,0.3798686,0.08056147,1,1,1,FALSE
3146,844467,0.9846051,1,0,0,0,0.2357818,0.5852472,0.6628001,1,0,-0.5128626,0.08333334,0,0,0.05031483,0.07741915,0.3015843,0,0.171202,0.2536758,0.4738036,0.2256067,0,1,0,TRUE
3153,844467,0.9846051,0,0,0,0,0.07172918,0.2998049,0.339533,1,0,0,0.1666667,1,0,0.07895558,0,0.3015843,0,0.03333221,0.09379341,0.393611,0.1369091,1,1,0,FALSE
3198,844467,0.9846051,0,0,0,0,0.1149726,0.4004219,0.4534831,0,0,-0.529459,0.08333334,1,0,0.03611754,0.0002654637,0.3015843,0.2105263,0.009966258,0.1553646,0.3837613,0.1754558,0,1,1,FALSE
3217,844467,0,1,0,0,0,0.2701406,0.5852472,0.6628001,1,0,-0.5128626,0.08333334,0,0,0.06540928,0.07358652,0,0,0.171202,0.3063197,0.5060243,0.2256067,0,1,0,TRUE
3275,844472,0,1,0.7090406,0.4181812,0,0.04473963,0.2577758,0.2633555,1,0.4047199,0,0.04166667,0,0,0.03970246,0.1404265,0.2766074,0,0,0.1206914,0.4934638,0.2144922,1,0,1,TRUE
3289,844472,0,1,0.9029469,0.4181812,0,0.04473963,0.2577758,0.2633555,1,0.4047199,0,0.04166667,0,0,0.03970246,0.4280744,0.128105,0,0,0.1206914,0.4934638,0.2144922,1,0,0,TRUE
3290,844472,0,1,0.9029469,0.4181812,0.5151343,0.01892707,0.1076193,0.1099488,1,0.3723898,0,0.04166667,0,0,0.0007733906,0.4922485,0.128105,0,0.01150382,0,0.1091089,0.1063812,1,0,1,FALSE
3314,844472,0,1,0.9029469,0.4181812,0.5151343,0.04473963,0.2577758,0.2633555,1,0.4047199,0,0.04166667,0,0,0.04516569,0.4922485,0.128105,0,0.2719081,0.1397829,0.5430451,0.2144922,1,0,0,TRUE
3315,844472,0,0,0,0,0,0.2435211,0.2582585,0.2638487,0,0.403666,0,0.04166667,1,0,0.04125289,0,0,0,0.3000625,0.3914374,0.6425396,0.2144922,1,0,1,FALSE
3316,844472,0,0,0,0,0,0.165045,0.3775339,0.3857059,1,0,-0.5544222,0.1666667,1,0,0.2141457,0,0,0,0.2137154,0.240265,0.5298404,0.3727764,0,1,1,FALSE
3386,844478,0,0,0,0,0.4979176,0.03515624,0.445354,0.551256,1,0.2705487,0,0.08333334,0,0,0.02803947,0.06202935,0,0,0.007381268,0.05149765,0.301232,0.2114038,1,0,1,TRUE
3409,844485,0,0,0,0,0.4981419,0.2013133,0.7121863,0.8141926,1,0.52877,0,0.125,0,0,0.09510443,0.0620573,0,0,0.4221115,0.3567534,0.6396022,0.3402134,1,0,1,FALSE
3410,844485,0,0,0.4981419,0.4981419,0.4981419,0.1725543,0.6203876,0.7092456,0,0.52877,0,0.08333334,0,0,0.06936077,0.3102865,0,0.1052632,0.201342,0.3370217,0.6286946,0.2755124,1,0,1,TRUE
3412,844485,0,0,0.4981419,0,0.4981419,0.3749337,0.6203876,0.7092456,0,0.52877,0,0.08333334,0,0,0.06936077,0.2482292,0,0.1052632,0.5192493,0.3343736,0.5972599,0.2755124,1,0,1,TRUE
3424,844497,0,1,0.9879906,0,0.9879906,0.2778831,0.9214336,0.9337009,1,0.5126147,-0.5052996,0.3333333,0,0,0.2838899,0.6154072,0,0,0.231998,0.4297716,0.677334,0.7352491,0,0,0,TRUE
3444,844497,0,1,0.9879906,0.9879906,0.9879906,0.2802331,0.9318266,0.945316,1,0.5126147,-0.5052996,0.4583333,0,0,0.3747383,0.7384887,0,0,0.844834,0.4297716,0.677334,0.8420389,0,0,0,TRUE
3446,844497,0,1,0.9879906,0,0.9879906,0.4858905,0.9219397,0.927063,1,0.5126147,-0.5052996,0.2916667,0,0,0.2896368,0.6154072,0,0,0.2174596,0.4297716,0.677334,0.6546024,0,0,0,TRUE
