2355,844402,0,0,1,0.9241486,0.9241486,0.4492477,0.05182384,0.181268,0.1968873,0,1,0.2206464,0,0,0.04166667,0,0,0.002179975,0,0,0.4312257,0.1376218,0,0,0.05106639,0.2057378,0.04713057,1,0,0,TRUE
2392,844402,0,0,1,0,0,0.4492477,0.03081761,0.3585314,0.3894249,0,1,0.2195667,0,0,0.04166667,0,0,0.0145913,0,0,0.2925,0,0,0.02845214,0.1944003,0.3380617,0.1040403,1,0,1,FALSE
2443,844402,0,0,1,0.9241486,0.9241486,0.4492477,0.01074849,0.2658951,0.2888065,0,1,0,0,0,0.08333334,0,0,0,0,0,0.4253588,0.1376218,0,0.07682079,0.0799934,0.2750095,0.08536455,1,1,0,FALSE
2517,844410,0,0,1,0,0,0.958457,0.04193759,0.5975702,0.6125457,0,1,0.3928285,-0.5245262,0,0.2083333,0,0,0.07592877,0,0,0.2439945,0,0,0.155231,0.1296943,0.4652421,0.1958907,0,0,0,FALSE
2522,844410,0,0,0,0.958457,0.958457,0,0.02519229,0.2952736,0.3026734,0,1,0.3904666,0,0,0.04166667,1,0,0.009384208,0,0,0.3850722,0,0,0.01753238,0.05817796,0.4351941,0.06613269,1,0,0,FALSE
2539,844410,0,0,1,0,0,0,0.04881007,0.5975702,0.6125457,0,1,0.3928285,-0.5245262,0,0.2083333,0,0,0.08587957,0,0,0.1245923,0,0,0.155231,0.1296943,0.4652421,0.1958907,0,0,0,TRUE
2567,844410,0,0,1,0,0,0,0.03553623,0.4761768,0.48811,0,1,0.3928285,-0.5245262,0,0.08333334,0,0,0.04477118,0,0,0,0,0,0.06479383,0.1296943,0.4652421,0.1378946,0,0,1,TRUE
2588,844413,0,0,1,0.700267,0,0.5023429,0.1330799,0.5890534,0.6084539,0,1,0.3751054,0,0,0.125,0,0,0.03795433,0,0,0.4987623,0.2751504,0,0.01695396,0.1817952,0.4670994,0.1531559,1,0,0,FALSE
2646,844413,0,0.8983043,1,0.8981909,0,0,0.02189388,0.3432607,0.354566,0,1,0,-0.532552,0.9985615,0.04166667,1,0,0.004810319,0,0.4947515,0.1118944,0.578309,0,0,0.07745391,0.2664855,0.0458105,0,1,0,FALSE
2647,844413,0,0.4948725,1,0.700267,0,0,0.4340325,0.8114646,0.8381903,0,1,0.4839777,-0.5058495,0,0.1666667,0,0,0.2892613,0,0,0.090719,0.1515793,0,0.536364,0.5529615,0.7700536,0.227152,0,0,1,TRUE
2736,844423,0,0.9867737,1,0,0,0,0.05270804,0.3267879,0.5001221,0,1,0,0,0,0.04166667,1,0.9873693,0.02782239,0,0,0,0.6044971,0,0.02686536,0,0.2362278,0.1277161,1,1,0,FALSE
2759,844423,0,0,1,0.9866491,0.9866491,0,0.05270804,0.1408554,0,0,1,0,0,0,0.04166667,0,0,0.01808839,0,0,0.7506983,0,0,0.06757129,0.1109329,0.2817181,0.01208534,1,1,0,FALSE
2795,844423,0,0,1,0.9866491,0.9866491,0.9866491,0.2222115,0.9583642,0.9653172,0,1,0.3885579,-0.4988098,0,0.375,0,0,0.3532101,0,0,0.8751501,0,0,0.2811744,0.34394,0.6289709,0.4285109,0,0,0,TRUE
2841,844423,0,0,0,0,0,0,0.05270804,0.1408554,0,0,1,0,0,0,0.04166667,1,0.9873693,0.02574935,0,0,0,0.3022485,0,0,0.08721957,0.2672612,0.01208534,1,1,0,FALSE
2858,844423,0,0.845806,0,0.9866491,0,0,0.04587214,0.3824668,0.3697664,0,1,0.3575687,0,0,0.04166667,1,0.9873693,0.04787771,0,0,0.1229143,0.5613188,0,0.06524718,0.3668546,0.5241424,0.1156308,1,0,0,FALSE
2918,844423,0,0,1,0.9866491,0.9866491,0.9866491,0.05270804,0,0,0,1,0,-0.5468611,0,0,0,0,0,0,0,0.8751501,0,0,0.06035661,0,0.1010153,0.111766,0,1,1,FALSE
2937,844430,0,0,0,0,0,0,0.3868677,0.8569092,0.9257414,0,1,0.3382334,-0.5048885,0,0.2083333,0,0,0.1821574,0,0,0.1174594,0,0,0.3845678,0.3128843,0.6807033,0.3706055,0,0,1,TRUE
2941,844430,0,0,0,0,0,0,0.3897984,0.8785115,0.954887,0,1,0.3382334,-0.5048885,0,0.25,0,0,0.2259915,0,0,0,0,0,0.4625096,0.3094017,0.625,0.3759184,0,0,1,TRUE
2980,844430,0,0.810236,0,0,0,0,0.02484464,0.3894789,0.420968,0,0,0.2979636,0,0,0.04166667,1,0,0.01027347,0,0,1.358056E-05,0.2481751,0.1578947,0,0.08206239,0.4620689,0.1315338,1,0,0,FALSE
3024,844430,0,0.5587218,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0004232772,0.1711364,0.1578947,0,0,0,0,1,1,1,FALSE
3087,844445,0,0,0,0,0.9998073,0.9998073,0.02243162,0.1666251,0.1692404,0,0,0,0,0,0.08333334,0,0,0,0,0,0.2491071,0,0,0,6.57E-07,0.1463424,0.09487708,1,1,1,FALSE
3103,844445,0,0,0,0.9998073,0,0.9998073,0.06459714,0.463939,0.471221,0,1,0.5339662,-0.5842567,0,0,0,0,0.07542893,0,0,0.2491071,0,0,0.03702914,0.1121451,0.4750845,0.3783733,0,0,1,TRUE
3111,844464,0,0,0,0,0,0.9997566,0.06649479,0.1179579,0.1246557,0,1,0,-0.5179397,0,0.04166667,0,0,0.03784961,0,0,0.1245472,0,0,0.0037849,0.3439452,0.5896919,0.09243892,0,1,1,TRUE
3125,844464,0,0,0,0,0,0.9997566,0.5889387,0.8281881,0.8752137,0,0,0.6690857,-0.5179397,0,0.125,0,0,0.2165227,0,0,0.1245472,0,0,0.1162127,0.6599978,0.7878386,0.1617681,0,0,1,TRUE
3126,844464,0,0,0,0,0.9997566,0.9997566,0.303334,0.6879297,0.7269913,0,0,0,-0.5179127,0,0.1666667,0,0,0.2548684,0,0,0.2490945,0,0,0.01768093,0.3259991,0.71166,0.173323,0,1,1,TRUE
3146,844467,0,0.9846051,1,0,0,0,0.2357818,0.5852472,0.6628001,0,1,0,-0.5128626,0,0.08333334,0,0,0.05031483,0,0,0.07741915,0.3015843,0,0.171202,0.2536758,0.4738036,0.2256067,0,1,0,TRUE
3147,844467,0,0.6153782,0,0,0,0,0.05738334,0.2749126,0.3113421,0,1,0,0,0,0.08333334,1,0,0.011082,0,0,0.0003885245,0.1884902,0.1578947,0.09543221,0.007732781,0.2132007,0.1184116,1,1,0,FALSE
3217,844467,0,0,1,0,0,0,0.2701406,0.5852472,0.6628001,0,1,0,-0.5128626,0,0.08333334,0,0,0.06540928,0,0,0.07358652,0,0,0.171202,0.3063197,0.5060243,0.2256067,0,1,0,TRUE
3231,844467,0,0,0,0,0,0,0.05738334,0.2749126,0.3113421,0,1,0,0,0,0.08333334,1,0,0.01175138,0,0,0,0,0,0.06495145,0.007890593,0.2487342,0.1184116,1,1,0,FALSE
3256,844472,0,0,1,0,0.4181812,0.5151343,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5685552,0.128105,0,0,0,0,0,1,1,1,FALSE
3275,844472,0,0,1,0.7090406,0.4181812,0,0.04473963,0.2577758,0.2633555,0,1,0.4047199,0,0,0.04166667,0,0,0.03970246,0,0,0.1404265,0.2766074,0,0,0.1206914,0.4934638,0.2144922,1,0,1,TRUE
3289,844472,0,0,1,0.9029469,0.4181812,0,0.04473963,0.2577758,0.2633555,0,1,0.4047199,0,0,0.04166667,0,0,0.03970246,0,0,0.4280744,0.128105,0,0,0.1206914,0.4934638,0.2144922,1,0,0,TRUE
3314,844472,0,0,1,0.9029469,0.4181812,0.5151343,0.04473963,0.2577758,0.2633555,0,1,0.4047199,0,0,0.04166667,0,0,0.04516569,0,0,0.4922485,0.128105,0,0.2719081,0.1397829,0.5430451,0.2144922,1,0,0,TRUE
3318,844472,0,0,1,0,0,0,0.01892707,0.1076193,0.1099488,0,0,0.3723898,0,0,0.04166667,1,0,0.0003866953,0,0,0.04227366,0,0,0,0,0.1091089,0.1063812,1,0,1,FALSE
3386,844478,0,0,0,0,0,0.4979176,0.03515624,0.445354,0.551256,0,1,0.2705487,0,0,0.08333334,0,0,0.02803947,0,0,0.06202935,0,0,0.007381268,0.05149765,0.301232,0.2114038,1,0,1,TRUE
